taxon_id,count,created_at,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
352463,1,,,,,,352463,,,,,,,,,,,,,,,,,,,,,,
603495,1,,,,,,603495,,,,,,,,,,,,,,,,,,,,,,
603556,1,,,,,,603556,,,,,,,,,,,,,,,,,,,,,,
352462,1,,,,,,352462,,,,,,,,,,,,,,,,,,,,,,
67696,1,2021-09-28 15:16:18 +0100,Lobularia,Lobularia,,Plantae,67696,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Anastaticeae,,Lobularia,,,,,,
67696,1,2020-06-11 13:24:57 +0100,Paprastoji žemuogė,Fragaria vesca,Paprastoji žemuogė,Plantae,67696,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Fragariinae,Fragaria,,Fragaria vesca,,,,
603714,1,,,,,,603714,,,,,,,,,,,,,,,,,,,,,,
603934,1,,,,,,603934,,,,,,,,,,,,,,,,,,,,,,
67432,1,2021-09-27 08:06:21 +0100,Aukštoji rykštenė,Solidago altissima,Aukštoji rykštenė,Plantae,67432,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Solidagininae,Solidago,,Solidago altissima,,,,
67432,1,2020-06-11 07:35:26 +0100,Shaggy Mane,Coprinus comatus,Gauruotasis mėšlagrybis,Fungi,67432,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Coprinaceae,,,,,Coprinus,,Coprinus comatus,,,,
67431,1,2021-09-27 08:04:02 +0100,Klevinis žvynokas,Rhytisma acerinum,Klevinis žvynokas,Fungi,67431,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,Rhytismataceae,,,,,Rhytisma,,Rhytisma acerinum,,,,
67431,1,2020-06-11 07:33:44 +0100,Krypūnėliai,Histeridae,Krypūnėliai,Insecta,67431,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Histeroidea,Histeridae,,,,,,,,,,,
67423,1,2021-09-27 07:01:43 +0100,Sempervivum globiferum,Sempervivum globiferum,Šilinė perkūnropė,Plantae,67423,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,,Semperviveae,,Sempervivum,,Sempervivum globiferum,,,,
67423,1,2020-06-11 06:57:52 +0100,Syricoris lacunana,Syricoris lacunana,,Insecta,67423,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tortricoidea,Tortricidae,Olethreutinae,,Olethreutini,,Syricoris,,Syricoris lacunana,,,,
352312,1,,,,,,352312,,,,,,,,,,,,,,,,,,,,,,
68298,1,2021-10-02 06:58:30 +0100,red-berried elder,Sambucus racemosa,Raudonuogis šeivamedis,Plantae,68298,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Viburnaceae,,,,,Sambucus,,Sambucus racemosa,,,,
68298,1,2020-06-11 15:46:32 +0100,Paprastoji kraujažolė,Achillea millefolium,Paprastoji kraujažolė,Plantae,68298,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Matricariinae,Achillea,,Achillea millefolium,,,,
578800,1,,,,,,578800,,,,,,,,,,,,,,,,,,,,,,
68305,1,2021-10-02 07:35:39 +0100,Gemeiner Besenginster,Cytisus scoparius,Šluotinis raipstas,Plantae,68305,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Genisteae,,Cytisus,,Cytisus scoparius,,,,
68305,1,2020-06-11 15:49:51 +0100,Eraičinas,Festuca,Eraičinas,Plantae,68305,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Loliinae,Festuca,,,,,,
68761,1,2021-10-03 18:21:53 +0100,chaga,Inonotus obliquus,Įžulnusis skylenis,Fungi,68761,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,,,Inonotus,,Inonotus obliquus,,,,
68761,1,2020-06-12 12:06:00 +0100,Graphomya,Graphomya,,Insecta,68761,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Muscoidea,Muscidae,Mydaeinae,,,,Graphomya,,,,,,
69091,1,2021-10-04 12:27:02 +0100,zejkovec pozdní,Colotois pennaria,Rudasis rudeninis sprindžius,Insecta,69091,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Colotoini,,Colotois,,Colotois pennaria,,,,
69091,1,2020-06-12 16:35:01 +0100,Funnel Weavers,Agelenidae,Piltuvininkai,Arachnida,69091,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Agelenoidea,Agelenidae,,,,,,,,,,,
68870,1,2021-10-03 18:23:15 +0100,Trichaptum abietinum,Trichaptum abietinum,Eglinė Kempelė,Fungi,68870,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,,,Trichaptum,,Trichaptum abietinum,,,,
68870,1,2020-06-12 13:13:45 +0100,Liepa,Tilia,liepa,Plantae,68870,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Tilioideae,,,,Tilia,,,,,,
68845,1,2021-10-03 18:22:55 +0100,European Mole,Talpa europaea,Kurmis,Mammalia,68845,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Eulipotyphla,,,Talpidae,Talpinae,,Talpini,,Talpa,,Talpa europaea,,,,
68845,1,2020-06-12 13:00:16 +0100,red clover,Trifolium pratense,Raudonasis dobilas,Plantae,68845,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Trifolium,,Trifolium pratense,,,,
571411,1,,,,,,571411,,,,,,,,,,,,,,,,,,,,,,
571426,1,,,,,,571426,,,,,,,,,,,,,,,,,,,,,,
353051,1,,,,,,353051,,,,,,,,,,,,,,,,,,,,,,
571443,1,,,,,,571443,,,,,,,,,,,,,,,,,,,,,,
571473,1,,,,,,571473,,,,,,,,,,,,,,,,,,,,,,
572525,1,,,,,,572525,,,,,,,,,,,,,,,,,,,,,,
574051,1,,,,,,574051,,,,,,,,,,,,,,,,,,,,,,
574724,1,,,,,,574724,,,,,,,,,,,,,,,,,,,,,,
68719,1,2021-10-03 17:16:34 +0100,Breitblättrige Stendelwurz,Epipactis helleborine,Plačialapis skiautalūpis,Plantae,68719,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Epidendroideae,,Neottieae,Limodorinae,Epipactis,,Epipactis helleborine,,,,
68719,1,2020-06-12 11:06:35 +0100,Silberfischchen,Lepisma saccharina,Cukrinis žvyninukas,Insecta,68719,Animalia,Arthropoda,Hexapoda,,Insecta,,,Zygentoma,,,Lepismatidae,,,,,Lepisma,,Lepisma saccharina,,,,
578798,1,,,,,,578798,,,,,,,,,,,,,,,,,,,,,,
207540,1,,,,,,207540,,,,,,,,,,,,,,,,,,,,,,
68628,1,2021-10-03 13:00:15 +0100,Asian Lady Beetle,Harmonia axyridis,Azijinė boružė,Insecta,68628,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Harmonia,,Harmonia axyridis,,,,
68628,1,2020-06-12 07:30:32 +0100,Paprastoji šunažolė,Dactylis glomerata,Paprastoji šunažolė,Plantae,68628,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Dactylidinae,Dactylis,,Dactylis glomerata,,,,
171254,1,,,,,,171254,,,,,,,,,,,,,,,,,,,,,,
68617,1,2021-10-03 12:14:43 +0100,Tricholoma virgatum,Tricholoma virgatum,Dryžuotasis baltikas,Fungi,68617,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,,,Tricholoma,,Tricholoma virgatum,,,,
68617,1,2020-06-12 07:10:59 +0100,Stambioji Tauriabudė,Infundibulicybe geotropa,Stambioji taurena,Fungi,68617,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Omphalinaceae,,,,,Infundibulicybe,,Infundibulicybe geotropa,,,,
577950,1,,,,,,577950,,,,,,,,,,,,,,,,,,,,,,
578473,1,,,,,,578473,,,,,,,,,,,,,,,,,,,,,,
352770,1,,,,,,352770,,,,,,,,,,,,,,,,,,,,,,
352763,1,,,,,,352763,,,,,,,,,,,,,,,,,,,,,,
352749,1,,,,,,352749,,,,,,,,,,,,,,,,,,,,,,
207580,1,,,,,,207580,,,,,,,,,,,,,,,,,,,,,,
352612,1,,,,,,352612,,,,,,,,,,,,,,,,,,,,,,
352310,1,,,,,,352310,,,,,,,,,,,,,,,,,,,,,,
604954,1,,,,,,604954,,,,,,,,,,,,,,,,,,,,,,
208114,1,,,,,,208114,,,,,,,,,,,,,,,,,,,,,,
63482,1,2021-09-07 11:39:18 +0100,European Hornet,Vespa crabro,Širšuolas,Insecta,63482,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa crabro,,,,
63482,1,2020-06-06 12:27:31 +0100,Berg-Klee,Trifolium montanum,Kalninis dobilas,Plantae,63482,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Trifolium,,Trifolium montanum,,,,
352089,1,,,,,,352089,,,,,,,,,,,,,,,,,,,,,,
622350,1,,,,,,622350,,,,,,,,,,,,,,,,,,,,,,
622588,1,,,,,,622588,,,,,,,,,,,,,,,,,,,,,,
622723,1,,,,,,622723,,,,,,,,,,,,,,,,,,,,,,
209083,1,,,,,,209083,,,,,,,,,,,,,,,,,,,,,,
63557,1,2021-09-07 16:17:26 +0100,Rhagium inquisitor,Rhagium inquisitor,Briaunotasis ragijus,Insecta,63557,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Lepturinae,,Rhagiini,,Rhagium,,Rhagium inquisitor,,,,
63557,1,2020-06-06 12:52:27 +0100,Šliaužiantysis vėdrynas,Ranunculus repens,Šliaužiantysis vėdrynas,Plantae,63557,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,,Ranunculus repens,,,,
622795,1,,,,,,622795,,,,,,,,,,,,,,,,,,,,,,
209347,1,,,,,,209347,,,,,,,,,,,,,,,,,,,,,,
63533,1,2021-09-07 14:26:43 +0100,Beržas,Betula,Beržas,Plantae,63533,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,,,Betula,,,,,,
63533,1,2020-06-06 12:37:24 +0100,Hooded Owlets,Cucullia,,Insecta,63533,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Cuculliinae,,,,Cucullia,,,,,,
623047,1,,,,,,623047,,,,,,,,,,,,,,,,,,,,,,
623071,1,,,,,,623071,,,,,,,,,,,,,,,,,,,,,,
624336,1,,,,,,624336,,,,,,,,,,,,,,,,,,,,,,
613166,1,,,,,,613166,,,,,,,,,,,,,,,,,,,,,,
63434,1,2021-09-06 20:55:30 +0100,Mentha arvensis,Mentha arvensis,Dirvinė mėta,Plantae,63434,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Menthinae,Mentha,,Mentha arvensis,,,,
63434,1,2020-06-06 12:13:06 +0100,Paprastasis kietis,Artemisia vulgaris,Paprastasis kietis,Plantae,63434,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Artemisiinae,Artemisia,,Artemisia vulgaris,,,,
624419,1,,,,,,624419,,,,,,,,,,,,,,,,,,,,,,
624435,1,,,,,,624435,,,,,,,,,,,,,,,,,,,,,,
63426,1,2021-09-06 20:30:48 +0100,Odontites vulgaris,Odontites vulgaris,Raudonasis skėstukas,Plantae,63426,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Rhinantheae,,Odontites,,Odontites vulgaris,,,,
63426,1,2020-06-06 12:10:43 +0100,Geltonžiedė razeta,Reseda lutea,Geltonžiedė razeta,Plantae,63426,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Resedaceae,,,,,Reseda,,Reseda lutea,,,,
624450,1,,,,,,624450,,,,,,,,,,,,,,,,,,,,,,
209570,1,,,,,,209570,,,,,,,,,,,,,,,,,,,,,,
351827,1,,,,,,351827,,,,,,,,,,,,,,,,,,,,,,
351824,1,,,,,,351824,,,,,,,,,,,,,,,,,,,,,,
351817,1,,,,,,351817,,,,,,,,,,,,,,,,,,,,,,
63282,1,2021-09-06 14:51:09 +0100,Picipes badius,Picipes badius,Kaštoninė skylėtbudė,Fungi,63282,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Picipes,,Picipes badius,,,,
63282,1,2020-06-06 11:39:06 +0100,Sosnovskio barštis,Heracleum sosnowskyi,Sosnovskio barštis,Plantae,63282,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Tordylieae,,Heracleum,,Heracleum sosnowskyi,,,,
624511,1,,,,,,624511,,,,,,,,,,,,,,,,,,,,,,
63749,1,2021-09-08 08:25:34 +0100,Sciaroidea,Sciaroidea,,Insecta,63749,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Sciaroidea,,,,,,,,,,,,
63749,1,2020-06-06 14:57:21 +0100,Vaistinė taukė,Symphytum officinale,Vaistinė taukė,Plantae,63749,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Boragineae,,Symphytum,,Symphytum officinale,,,,
63753,1,2021-09-08 08:29:37 +0100,Пяденица глазчатая,Cosmorhoe ocellata,Juodjuostė Cidarija,Insecta,63753,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,,Cidariini,,Cosmorhoe,,Cosmorhoe ocellata,,,,
63753,1,2020-06-06 14:59:03 +0100,Пяденица малая волнистая,Scopula immorata,Margasparnis sprindžiukas,Insecta,63753,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Sterrhinae,,Scopulini,,Scopula,,Scopula immorata,,,,
67343,1,2021-09-26 20:19:32 +0100,Обыкновенная дубовая орехотворка,Cynips quercusfolii,Obuoliškoji gumbavapsvė,Insecta,67343,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Cynipoidea,Cynipidae,Cynipinae,,Cynipini,,Cynips,,Cynips quercusfolii,,,,
67343,1,2020-06-10 20:41:52 +0100,Ranunculus acris,Ranunculus acris,Aitrusis vėdrynas,Plantae,67343,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,,Ranunculus acris,,,,
606259,1,,,,,,606259,,,,,,,,,,,,,,,,,,,,,,
352305,1,,,,,,352305,,,,,,,,,,,,,,,,,,,,,,
352293,1,,,,,,352293,,,,,,,,,,,,,,,,,,,,,,
605734,1,,,,,,605734,,,,,,,,,,,,,,,,,,,,,,
605736,1,,,,,,605736,,,,,,,,,,,,,,,,,,,,,,
208502,1,,,,,,208502,,,,,,,,,,,,,,,,,,,,,,
605856,1,,,,,,605856,,,,,,,,,,,,,,,,,,,,,,
64694,1,2021-09-11 14:27:48 +0100,Растения,Plantae,Augalai,Plantae,64694,Plantae,,,,,,,,,,,,,,,,,,,,,
64694,1,2020-06-07 11:34:57 +0100,,Fomitiporia robusta,Ąžuolinė kempinė,Fungi,64694,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,,,Fomitiporia,,Fomitiporia robusta,,,,
605997,1,,,,,,605997,,,,,,,,,,,,,,,,,,,,,,
352276,1,,,,,,352276,,,,,,,,,,,,,,,,,,,,,,
352273,1,,,,,,352273,,,,,,,,,,,,,,,,,,,,,,
606256,1,,,,,,606256,,,,,,,,,,,,,,,,,,,,,,
352247,1,,,,,,352247,,,,,,,,,,,,,,,,,,,,,,
352096,1,,,,,,352096,,,,,,,,,,,,,,,,,,,,,,
64540,1,2021-09-11 09:55:03 +0100,Gemeiner Grashüpfer,Pseudochorthippus parallelus,Pievinis skėriukas,Insecta,64540,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,,Gomphocerini,,Pseudochorthippus,,Pseudochorthippus parallelus,,,,
64540,1,2020-06-07 09:53:37 +0100,Plūduriuojantysis vandenplūkis,Hydrocharis morsus-ranae,Plūduriuojantysis vandenplūkis,Plantae,64540,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Hydrocharitaceae,,,,,Hydrocharis,,Hydrocharis morsus-ranae,,,,
606609,1,,,,,,606609,,,,,,,,,,,,,,,,,,,,,,
606620,1,,,,,,606620,,,,,,,,,,,,,,,,,,,,,,
64539,1,2021-09-11 09:51:42 +0100,Hopfen-Zünslereule,Hypena rostralis,Apyninis sprindinis naktinukas,Insecta,64539,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Hypeninae,,,,Hypena,,Hypena rostralis,,,,
64539,1,2020-06-07 09:52:55 +0100,Nabis,Nabis,,Insecta,64539,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Naboidea,Nabidae,Nabinae,,Nabini,,Nabis,,,,,,
64375,1,2021-09-10 16:15:38 +0100,Gray Partridge,Perdix perdix,Pilkoji kurapka,Aves,64375,Animalia,Chordata,Vertebrata,,Aves,,,Galliformes,,,Phasianidae,,,,,Perdix,,Perdix perdix,,,,
64375,1,2020-06-06 22:17:33 +0100,Silberfischchen,Lepisma saccharina,Cukrinis žvyninukas,Insecta,64375,Animalia,Arthropoda,Hexapoda,,Insecta,,,Zygentoma,,,Lepismatidae,,,,,Lepisma,,Lepisma saccharina,,,,
64279,1,2021-09-10 07:25:08 +0100,Cepaea,Cepaea,,Mollusca,64279,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Helicidae,Helicinae,,Allognathini,,Cepaea,,,,,,
64279,1,2020-06-06 21:07:05 +0100,Rudagalvis kiras,Chroicocephalus ridibundus,Rudagalvis kiras,Aves,64279,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Laridae,Larinae,,,,Chroicocephalus,,Chroicocephalus ridibundus,,,,
64085,1,2021-09-09 16:39:19 +0100,nettles,Urtica,Dilgėlė,Plantae,64085,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Urticaceae,,,,,Urtica,,,,,,
64085,1,2020-06-06 18:07:36 +0100,Paprastasis garždenis,Lotus corniculatus,Paprastasis garždenis,Plantae,64085,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Loteae,,Lotus,,Lotus corniculatus,,,,
606943,1,,,,,,606943,,,,,,,,,,,,,,,,,,,,,,
607311,1,,,,,,607311,,,,,,,,,,,,,,,,,,,,,,
607661,1,,,,,,607661,,,,,,,,,,,,,,,,,,,,,,
607679,1,,,,,,607679,,,,,,,,,,,,,,,,,,,,,,
69201,1,2021-10-05 04:21:17 +0100,Statusis kiškiakopūstis,Oxalis stricta,Statusis kiškiakopūstis,Plantae,69201,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Oxalidales,,,Oxalidaceae,,,,,Oxalis,,Oxalis stricta,,,,
69201,1,2020-06-12 19:03:36 +0100,Water Avens,Geum rivale,Raudonoji žiognagė,Plantae,69201,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Colurieae,,Geum,,Geum rivale,,,,
206118,1,,,,,,206118,,,,,,,,,,,,,,,,,,,,,,
569269,1,,,,,,569269,,,,,,,,,,,,,,,,,,,,,,
355031,1,,,,,,355031,,,,,,,,,,,,,,,,,,,,,,
72039,1,2021-10-21 14:15:26 +0100,Žalingasis trobagrybis,Serpula lacrimans,Žalingasis trobagrybis,Fungi,72039,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Serpulaceae,,,,,Serpula,,Serpula lacrimans,,,,
72039,1,2020-06-16 10:32:04 +0100,Šiaurinis baltakrūtis ežys,Erinaceus roumanicus,Šiaurinis baltakrūtis ežys,Mammalia,72039,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Eulipotyphla,,,Erinaceidae,Erinaceinae,,,,Erinaceus,,Erinaceus roumanicus,,,,
555562,1,,,,,,555562,,,,,,,,,,,,,,,,,,,,,,
555634,1,,,,,,555634,,,,,,,,,,,,,,,,,,,,,,
72030,1,2021-10-21 10:01:42 +0100,Cloudy Clitocybe,Clitocybe nebularis,Pilkoji tauriabudė,Fungi,72030,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Clitocybaceae,,,Clitocybeae,,Clitocybe,,Clitocybe nebularis,,,,
72030,1,2020-06-16 10:23:29 +0100,Prussian Carp,Carassius gibelio,Sidabrinis karosas,Actinopterygii,72030,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Cypriniformes,Cyprinoidei,,Cyprinidae,Cyprininae,,,,Carassius,,Carassius gibelio,,,,
555790,1,,,,,,555790,,,,,,,,,,,,,,,,,,,,,,
555801,1,,,,,,555801,,,,,,,,,,,,,,,,,,,,,,
71992,1,2021-10-20 19:36:20 +0100,tusensköna,Bellis perennis,Daugiametė saulutė,Plantae,71992,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Bellidinae,Bellis,,Bellis perennis,,,,
71992,1,2020-06-16 07:49:24 +0100,Corn Chamomile,Anthemis arvensis,Dirvinis bobramunis,Plantae,71992,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Anthemidinae,Anthemis,,Anthemis arvensis,,,,
555937,1,,,,,,555937,,,,,,,,,,,,,,,,,,,,,,
355377,1,,,,,,355377,,,,,,,,,,,,,,,,,,,,,,
71988,1,2021-10-20 19:28:57 +0100,aulne blanc,Alnus incana,Baltalksnis,Plantae,71988,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,,,Alnus,,Alnus incana,,,,
71988,1,2020-06-16 07:44:30 +0100,Carabus glabratus,Carabus glabratus,Lygusis puošniažygis,Insecta,71988,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Carabinae,,Carabini,Carabina,Carabus,,Carabus glabratus,,,,
71983,1,2021-10-20 19:18:57 +0100,Framboisier,Rubus idaeus,Paprastoji avietė,Plantae,71983,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rubeae,,Rubus,,Rubus idaeus,,,,
71983,1,2020-06-16 07:36:10 +0100,buttercups,Ranunculus,Vėdrynas,Plantae,71983,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,,,,,,
556259,1,,,,,,556259,,,,,,,,,,,,,,,,,,,,,,
355517,1,,,,,,355517,,,,,,,,,,,,,,,,,,,,,,
204782,1,,,,,,204782,,,,,,,,,,,,,,,,,,,,,,
556537,1,,,,,,556537,,,,,,,,,,,,,,,,,,,,,,
204895,1,,,,,,204895,,,,,,,,,,,,,,,,,,,,,,
71339,1,2021-10-16 18:28:55 +0100,Balkšvasis Žilasprindis,Epirrita autumnata,Balkšvasis Žilasprindis,Insecta,71339,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,,Operophterini,,Epirrita,,Epirrita autumnata,,,,
71339,1,2020-06-15 09:53:53 +0100,Gausiažiedė svidrė,Lolium multiflorum,Gausiažiedė svidrė,Plantae,71339,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Loliinae,Lolium,,Lolium multiflorum,,,,
556686,1,,,,,,556686,,,,,,,,,,,,,,,,,,,,,,
205008,1,,,,,,205008,,,,,,,,,,,,,,,,,,,,,,
205155,1,,,,,,205155,,,,,,,,,,,,,,,,,,,,,,
354806,1,,,,,,354806,,,,,,,,,,,,,,,,,,,,,,
557738,1,,,,,,557738,,,,,,,,,,,,,,,,,,,,,,
71136,1,2021-10-16 08:47:38 +0100,Будра плющевидная,Glechoma hederacea,Šliaužiančioji tramažolė,Plantae,71136,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Nepetinae,Glechoma,,Glechoma hederacea,,,,
71136,1,2020-06-14 20:25:31 +0100,Krūminis builis,Anthriscus sylvestris,Krūminis builis,Plantae,71136,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Scandiceae,Scandicinae,Anthriscus,,Anthriscus sylvestris,,,,
558051,1,,,,,,558051,,,,,,,,,,,,,,,,,,,,,,
555361,1,,,,,,555361,,,,,,,,,,,,,,,,,,,,,,
72068,1,2021-10-21 21:12:10 +0100,orsej jarní,Ficaria verna,Pavasarinis švitriešis,Plantae,72068,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ficaria,,Ficaria verna,,,,
72068,1,2020-06-16 11:02:04 +0100,Кислица обыкновенная,Oxalis acetosella,Paprastasis kiškiakopūstis,Plantae,72068,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Oxalidales,,,Oxalidaceae,,,,,Oxalis,,Oxalis acetosella,,,,
354798,1,,,,,,354798,,,,,,,,,,,,,,,,,,,,,,
72256,1,2021-10-23 17:29:46 +0100,Weißbeerige Mistel,Viscum album,Paprastasis amalas,Plantae,72256,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Santalales,,,Santalaceae,,,Visceae,,Viscum,,Viscum album,,,,
