,taxon_id,count,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
9560,335958,1,Onnia,Pintelė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,,,Onnia,,,,,,
9561,904841,1,Podosphaera spiraeae,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Erysiphaceae,,,Cystotheceae,,Podosphaera,,Podosphaera spiraeae,,,,
9588,52803,1,Melica,,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Meliceae,,Melica,,,,,,
9589,924113,1,Aulagromyza tremulae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Agromyzidae,Phytomyzinae,,,,Aulagromyza,,Aulagromyza tremulae,,,,
9590,915249,1,Acalitus phyllereus,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,,Aceriini,,Acalitus,,Acalitus phyllereus,,,,
9591,914944,1,Cyzenis albicans,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Tachinidae,Exoristinae,,Goniini,,Cyzenis,,Cyzenis albicans,,,,
9592,53034,1,Ambrosia trifida,Triskiautė ambrozija,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Ambrosiinae,Ambrosia,,Ambrosia trifida,,,,
9593,53094,1,Heracleum maximum,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Tordylieae,,Heracleum,,Heracleum maximum,,,,
9594,906200,1,Symmorphus allobrogus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Symmorphus,,Symmorphus allobrogus,,,,
9595,53256,1,Siricidae,Ragauodegiai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,Siricoidea,Siricidae,,,,,,,,,,,
9596,53241,1,Agrypnus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateroidea,Elateridae,Agrypninae,,Agrypnini,,Agrypnus,,,,,,
9597,906677,1,Stentor roeselii,,Chromista,Chromista,Ciliophora,Postciliodesmatophora,,Heterotrichea,,,Heterotrichida,,,Stentoridae,,,,,Stentor,,Stentor roeselii,,,,
9598,53204,1,Clinopodium,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Menthinae,Clinopodium,,,,,,
9599,53176,1,Picris,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Hypochaeridinae,Picris,,,,,,
9600,907787,1,Phytomyza spinaciae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Opomyzoidea,Agromyzidae,Phytomyzinae,,,,Phytomyza,,Phytomyza spinaciae,,,,
9601,53112,1,Brassica nigra,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Brassiceae,,Brassica,,Brassica nigra,,,,
9602,908311,1,Sphaerites glabratus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Histeroidea,Sphaeritidae,,,,,Sphaerites,,Sphaerites glabratus,,,,
9603,908312,1,Trichiosoma sorbi,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,Tenthredinoidea,Cimbicidae,Cimbicinae,,Trichiosomini,,Trichiosoma,,Trichiosoma sorbi,,,,
9604,53106,1,Lactuca,Salota,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Lactucinae,Lactuca,,,,,,
9605,53093,1,Helenium,Saulainė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Helenieae,Gaillardiinae,Helenium,,,,,,
9606,914830,1,Tremulicerus tremulae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,Eurymelinae,,Idiocerini,,Tremulicerus,,Tremulicerus tremulae,,,,
9607,910004,1,Amara municipalis,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Pterostichinae,,Zabrini,Amarina,Amara,,Amara municipalis,,,,
9608,910005,1,Amara consularis,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Pterostichinae,,Zabrini,Amarina,Amara,,Amara consularis,,,,
9609,232225,1,Tachyporus dispar,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Tachyporinae,,Tachyporini,,Tachyporus,,Tachyporus dispar,,,,
9610,232242,1,Tachyta nana,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Trechinae,,Bembidiini,Tachyina,Tachyta,,Tachyta nana,,,,
9587,52806,1,Nassella,,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Stipeae,,Nassella,,,,,,
9586,922692,1,Cleopus pulchellus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Curculioninae,,Cionini,,Cleopus,,Cleopus pulchellus,,,,
9585,233070,1,Trox scaber,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Trogidae,,,,,Trox,,Trox scaber,,,,
9572,918913,1,Stachydeae,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Stachydeae,,,,,,,,
9562,231549,1,Stenocybe pullatula,Alksninė taurutė,Fungi,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Mycocaliciomycetidae,,Mycocaliciales,,,Sphinctrinaceae,,,,,Stenocybe,,Stenocybe pullatula,,,,
9563,924146,1,Trapezonotus desertus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Lygaeoidea,Rhyparochromidae,Rhyparochrominae,,Gonianotini,,Trapezonotus,,Trapezonotus desertus,,,,
9564,53277,1,Dacrymycetes,,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,,,,,,,,,,,,,,,
9565,232401,1,Tetragnatha dearmata,Šviesiagalvis storažandis,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Tetragnathidae,,,,,Tetragnatha,,Tetragnatha dearmata,,,,
9566,917345,1,Cavariella theobaldi,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Aphidoidea,Aphididae,Aphidinae,,Macrosiphini,,Cavariella,,Cavariella theobaldi,,,,
9567,917359,1,Tubaphis ranunculina,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Aphidoidea,Aphididae,Aphidinae,,Macrosiphini,,Tubaphis,,Tubaphis ranunculina,,,,
9568,53030,1,Dipsacus,Karšulis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Dipsacoideae,,,,Dipsacus,,,,,,
9569,232475,1,Thanatus striatus,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Philodromidae,,,,,Thanatus,,Thanatus striatus,,,,
9570,52999,1,Conium,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Smyrnieae,,Conium,,,,,,
9571,918909,1,Marrubieae,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Marrubieae,,,,,,,,
9573,52995,1,Claytonia,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Montiaceae,,,,,Claytonia,,,,,,
9584,922404,1,Donacia dentata,Dantytoji donacija,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Donaciinae,,,,Donacia,,Donacia dentata,,,,
9574,918920,1,Ichneumon confusor,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Ichneumonoidea,Ichneumonidae,Ichneumoninae,,Ichneumonini,Ichneumonina,Ichneumon,,Ichneumon confusor,,,,
9575,334929,1,Leveillula taurica,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Erysiphaceae,,,Phyllactinieae,,Leveillula,,Leveillula taurica,,,,
9576,919218,1,Chalcis sispes,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Chalcidoidea,Chalcididae,Chalcidinae,,Chalcidini,,Chalcis,,Chalcis sispes,,,,
9577,52988,1,Empicoris,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Reduvioidea,Reduviidae,Emesinae,,Ploiariolini,,Empicoris,,,,,,
9578,232512,1,Thelocarpon epibolum,Apvalusis telokarpas,Fungi,Fungi,Ascomycota,Pezizomycotina,,,,,Thelocarpales,,,Thelocarpaceae,,,,,Thelocarpon,,Thelocarpon epibolum,,,,
9579,232515,1,Thelocarpon laureri,,Fungi,Fungi,Ascomycota,Pezizomycotina,,,,,Thelocarpales,,,Thelocarpaceae,,,,,Thelocarpon,,Thelocarpon laureri,,,,
9580,922113,1,Amygdaleae,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,,,,,,,
9581,922169,1,Athalia scutellariae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,Tenthredinoidea,Tenthredinidae,Athaliinae,,,,Athalia,,Athalia scutellariae,,,,
9582,232791,1,Trapelia placodioides,Plokščioji trapelija,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,Trapeliaceae,,,,,Trapelia,,Trapelia placodioides,,,,
9583,52852,1,Arnica,Arnika,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Madieae,,Arnica,,,,,,
9719,328292,1,Ceriporia,Vaškapintė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Irpicaceae,,,,,Ceriporia,,,,,,
9720,1025245,1,Cassida ferruginea,Rudasis skydinukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Cassidinae,,Cassidini,,Cassida,,Cassida ferruginea,,,,
9721,328290,1,Antrodiella,Antrodijėlė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Steccherinaceae,,,,,Antrodiella,,,,,,
9855,382332,1,Epichloe festucae,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Clavicipitaceae,,,,,Epichloe,,Epichloe festucae,,,,
9857,479829,1,Chara globularis,Trapusis maurabragis,Plantae,Plantae,Charophyta,,,Charophyceae,,,Charales,,,Characeae,,,Chareae,,Chara,,Chara globularis,,,,
9858,479845,1,Psychinae,Mažieji maišuočiai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tineoidea,Psychidae,Psychinae,,,,,,,,,,
9859,130617,1,Arhopalus,Gaisrasekiai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Spondylidinae,,Asemini,,Arhopalus,,,,,,
9860,479862,1,Pyrausta cingulata,Tiesiajuostė Pyrausta,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Pyraustinae,,Pyraustini,,Pyrausta,,Pyrausta cingulata,,,,
9861,382218,1,Drepanopeziza sphaerioides,Žalingoji pjautuvėlė,Fungi,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Drepanopezizaceae,,,,,Drepanopeziza,,Drepanopeziza sphaerioides,,,,
9862,176394,1,Eupteryx,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,Typhlocybinae,,Typhlocybini,,Eupteryx,,,,,,
9863,382184,1,Didymium melanospermum,,Protozoa,Protozoa,Mycetozoa,,,Myxomycetes,,,Physarales,,,Didymiaceae,,,,,Didymium,,Didymium melanospermum,,,,
9864,130578,1,Anobium,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichoidea,Ptinidae,Anobiinae,,Anobiini,,Anobium,,,,,,
9865,176397,1,Eupelmus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Chalcidoidea,Eupelmidae,Eupelminae,,,,Eupelmus,,,,,,
9866,480298,1,Cornu aspersum,Raiboji sraigenė,Mollusca,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Helicidae,Helicinae,,Thebini,,Cornu,,Cornu aspersum,,,,
9867,480389,1,Golovinomyces fischeri,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Erysiphaceae,,,Golovinomyceteae,,Golovinomyces,,Golovinomyces fischeri,,,,
9868,176434,1,Furcula,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Cerurinae,,,,Furcula,,,,,,
9869,480630,1,Amanita mairei,,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Amanitaceae,,,Amaniteae,,Amanita,,Amanita mairei,,,,
9870,480673,1,Notaphus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Trechinae,,Bembidiini,Bembidiina,Bembidion,,,,,,
9871,130455,1,Amara tibialis,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Pterostichinae,,Zabrini,Amarina,Amara,,Amara tibialis,,,,
9872,130447,1,Amara lucida,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Pterostichinae,,Zabrini,Amarina,Amara,,Amara lucida,,,,
9873,382018,1,Craterium minutum,,Protozoa,Protozoa,Mycetozoa,,,Myxomycetes,,,Physarales,,,Physaraceae,,,,,Craterium,,Craterium minutum,,,,
9874,381959,1,Cortinarius pholideus,Žvynuotasis nuosėdis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Cortinariaceae,,,,,Cortinarius,,Cortinarius pholideus,,,,
9875,176306,1,Orthotomicus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Scolytinae,,Ipini,,Orthotomicus,,,,,,
9876,176302,1,Panagaeus bipustulatus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Panagaeinae,,Panagaeini,,Panagaeus,,Panagaeus bipustulatus,,,,
9877,479443,1,Myxomphalia,Juosvalaibenė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Fayodiaceae,,,,,Myxomphalia,,,,,,
9878,475712,1,Argyra,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Dolichopodidae,Diaphorinae,,Argyrini,,Argyra,,,,,,
9879,475254,1,Parectropis similaria,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Boarmiini,,Parectropis,,Parectropis similaria,,,,
9856,479776,1,Elegia similella,Baltajuostis siaurasparnis ugniukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Pyralidae,Phycitinae,,Phycitini,,Elegia,,Elegia similella,,,,
9854,130639,1,Bembidion,Barzdukžygiai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Trechinae,,Bembidiini,Bembidiina,Bembidion,,,,,,
9828,990619,1,Dexiogyia corticina,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Aleocharinae,,Oxypodini,,Dexiogyia,,Dexiogyia corticina,,,,
9853,479731,1,Meganola strigula,Ąžuolinė nolija,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Nolidae,Nolinae,,Nolini,Roeseliidina,Meganola,,Meganola strigula,,,,
9830,332676,1,Pseudoclitocybe obbata,,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Pseudoclitocybaceae,,,,,Pseudoclitocybe,,Pseudoclitocybe obbata,,,,
9831,991214,1,Entoloma minutum,Smulkioji gijabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Entolomataceae,,,,,Entoloma,,Entoloma minutum,,,,
9832,245933,1,Pediastrum angulosum,,Plantae,Plantae,Chlorophyta,,,Chlorophyceae,,,Sphaeropleales,,,Hydrodictyaceae,,,,,Pediastrum,,Pediastrum angulosum,,,,
9833,992129,1,Gilpinia polytoma,Eglinis pjūklelis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,Tenthredinoidea,Diprionidae,Diprioninae,,,,Gilpinia,,Gilpinia polytoma,,,,
9834,993276,1,Narcissus,,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,,,,,
9835,992177,1,Glyphina betulae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Aphidoidea,Aphididae,Thelaxinae,,Thelaxini,,Glyphina,,Glyphina betulae,,,,
9836,51269,1,Adeloidea,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Adeloidea,,,,,,,,,,,,
9837,992290,1,Gyrophaena boleti,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Staphylinidae,Aleocharinae,,Homalotini,Gyrophaenina,Gyrophaena,,Gyrophaena boleti,,,,
9838,992620,1,Hercostomus germanus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Dolichopodidae,Dolichopodinae,,Dolichopodini,,Hercostomus,,Hercostomus germanus,,,,
9839,332500,1,Lactarius aurantiacus,Švelnusis piengrybis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,,,Lactarius,,Lactarius aurantiacus,,,,
9840,51268,1,Incurvariidae,Tikrosios maišiakandės,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Adeloidea,Incurvariidae,,,,,,,,,,,
9841,51251,1,Rheum rhabarbarum,Daržovinis rabarbaras,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,,Rumiceae,,Rheum,,Rheum rhabarbarum,,,,
9842,246074,1,Epithemia,,Chromista,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Rhopalodiales,,,Rhopalodiaceae,,,,,Epithemia,,,,,,
9843,993116,1,Inocybe melanopoda,,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,,,Inocybe,,Inocybe melanopoda,,,,
9844,993142,1,Ips acuminatus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Scolytinae,,Ipini,,Ips,,Ips acuminatus,,,,
9845,993245,1,Narcissus,,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,,,,,
9846,624530,1,Pionosomus varius,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Lygaeoidea,Rhyparochromidae,Rhyparochrominae,,Gonianotini,,Pionosomus,,Pionosomus varius,,,,
9847,352781,1,Usnea barbata,Šiurkščioji kedenė,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,,,Usnea,,Usnea barbata,,,,
9848,624522,1,Hebrus pusillus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Hebroidea,Hebridae,,,,,Hebrus,,Hebrus pusillus,,,,
9849,130933,1,Phanerochaete,Plutenė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Phanerochaetaceae,,,,,Phanerochaete,,,,,,
9850,130640,1,Bembidion properans,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Trechinae,,Bembidiini,Bembidiina,Bembidion,,Bembidion properans,,,,
9851,479696,1,Tachydromiini,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Empidoidea,Hybotidae,Tachydromiinae,,Tachydromiini,,,,,,,,
9852,479716,1,Glyphipteriginae,Tikrosios sidabrataškės kandys,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Yponomeutoidea,Glyphipterigidae,Glyphipteriginae,,,,,,,,,,
9880,130919,1,Ischnoderma resinosum,Sakingoji kelmenė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Ischnodermataceae,,,,,Ischnoderma,,Ischnoderma resinosum,,,,
9881,130899,1,Menispermum,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Menispermaceae,,,,,Menispermum,,,,,,
9882,475405,1,Lobesia abscisana,Usninė lobezija,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tortricoidea,Tortricidae,Olethreutinae,,Olethreutini,,Lobesia,,Lobesia abscisana,,,,
9883,130893,1,Euonymus fortunei,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Celastrales,,,Celastraceae,,,,,Euonymus,,Euonymus fortunei,,,,
9910,379523,1,Batracomorphus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,Iassinae,,Batracomorphini,,Batracomorphus,,,,,,
9911,379416,1,Trichosirocalus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Ceutorhynchinae,,Ceutorhynchini,,Trichosirocalus,,,,,,
9912,129607,1,Symphyotrichum laeve,Plikasis astrūnas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,Symphyotrichum laeve,,,,
9913,129569,1,Odontopera bidentata,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Gonodontini,,Odontopera,,Odontopera bidentata,,,,
9914,129483,1,Oryzopsis asperifolia,,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Stipeae,,Oryzopsis,,Oryzopsis asperifolia,,,,
9915,483338,1,Pasiphila debiliata,Mėlyninė sprindenė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Larentiinae,,Eupitheciini,,Pasiphila,,Pasiphila debiliata,,,,
9916,378825,1,Chamaecytisus,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Genisteae,,Chamaecytisus,,,,,,
9917,376950,1,Macrosiphoniella,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Aphidoidea,Aphididae,Aphidinae,,Macrosiphini,,Macrosiphoniella,,,,,,
9918,483368,1,Perconia strigillaria,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,,,Perconia,,Perconia strigillaria,,,,
9919,129878,1,Nabidae,Skerdblakės,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Naboidea,Nabidae,,,,,,,,,,,
9920,376656,1,Hydrachna,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Trombidiformes,Parasitengona,Hydrachnoidea,Hydrachnidae,,,,,Hydrachna,,,,,,
9921,129323,1,Leratiomyces percevalii,,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,,,Leratiomyces,,Leratiomyces percevalii,,,,
9922,376384,1,Exallonyx,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Proctotrupoidea,Proctotrupidae,Proctotrupinae,,,,Exallonyx,,,,,,
